path,split,orig_group,review_cat_zh,review_cat,causeless,uniform_fallen,uniform_lie_down,labels_16,frames,pred_fall,pred_fallen,pred_normal,decision
lying/lying_el_109,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_el_110,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_111,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,3.0,77.0,0.0,remove
lying/lying_el_112,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_113,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_el_114,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_115,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_116,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_117,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_118,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_119,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_120,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_el_121,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_el_122,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_123,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_124,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_el_125,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_126,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_127,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_128,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_129,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_130,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_el_131,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_132,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_133,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_134,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_136,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_137,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_138,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_el_139,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_140,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_141,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_142,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_143,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_144,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_145,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_146,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_147,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_el_148,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_149,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_150,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_151,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_152,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_153,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_154,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_155,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_el_156,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_157,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_158,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_159,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_160,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_161,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_162,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_163,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_164,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_165,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_166,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_167,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_168,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_169,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_170,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_171,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_172,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_173,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_174,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_175,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_176,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_177,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_178,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_179,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_el_180,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_181,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_182,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_el_183,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_184,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_185,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_186,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_187,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_el_188,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_189,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_190,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_191,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_192,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_193,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_194,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_el_195,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_196,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_el_197,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_198,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_el_199,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_el_200,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_001,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_002,train,causeless_mixed,全程保持躺着,keep_lying,True,False,False,lying+stand_up,lying:74/stand_up:7,,,,remove
lying/lying_mi_003,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_mi_004,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_005,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_006,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_007,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_008,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_009,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_010,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_011,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_mi_012,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_mi_013,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,17.0,63.0,remove
lying/lying_mi_014,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_015,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_016,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_017,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_018,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_019,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_020,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_021,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_022,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_023,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_mi_024,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_025,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_026,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_027,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_028,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_029,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_030,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_031,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_032,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_033,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_034,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_mi_035,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_036,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_037,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_038,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_039,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_040,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_041,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_mi_042,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_043,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_044,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_045,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_046,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_047,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_048,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_mi_049,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
